,Real,Pred
6679,300.0,233.32057
6680,300.0,234.36871
6681,300.0,233.09651
6682,300.0,229.204
6683,299.92,219.48431
6684,296.41,208.51598
6685,287.0,195.53806
6686,280.02,182.96246
6687,280.0,176.01312
6688,298.94,189.03741
6689,300.0,214.28911
6690,300.0,238.0158
6691,300.0,246.22182
6692,319.03,247.62897
6693,300.0,247.40672
6694,300.0,247.23253
6695,299.9,245.31898
6696,233.52,322.33405
6697,225.63,321.42087
6698,216.07,319.5885
6699,207.75,319.17682
6700,195.0,319.78418
6701,200.0,320.1877
6702,233.46,321.18982
6703,267.88,321.93915
6704,284.34,321.78275
6705,260.0,321.43628
6706,230.24,320.88992
6707,211.32,319.09198
6708,192.6,318.02344
6709,188.8,315.43787
6710,190.0,310.5473
6711,188.6,307.66602
6712,192.3,311.5206
6713,223.89,317.59164
6714,250.0,320.6385
6715,269.7,322.10214
6716,290.0,322.32324
6717,280.0,321.28766
6718,244.95,321.18628
6719,224.84,320.21545
6720,246.68,238.37172
6721,240.0,236.67113
6722,234.89,234.19896
6723,230.42,231.4266
6724,220.0,230.61417
6725,220.0,231.45927
6726,223.01,232.2504
6727,241.27,233.58531
6728,247.34,233.0579
6729,249.56,228.57185
6730,230.0,222.51941
6731,216.06,218.91226
6732,216.06,218.15054
6733,216.06,214.26822
6734,213.98,208.67152
6735,185.0,202.86967
6736,176.91999999999996,204.95244
6737,200.0,212.36299
6738,229.2,224.77522
6739,252.32,235.41943
6740,254.45,238.31636
6741,250.84,237.91232
6742,233.8,237.71309
6743,201.18,235.9494
6744,176.27000000000004,222.80475
6745,175.59,221.0009
6746,160.0,219.61247
6747,159.99,219.60924
6748,150.0,219.92639
6749,150.18,220.9144
6750,159.99,221.98546
6751,163.99,223.7252
6752,169.11,224.00938
6753,159.99,223.2441
6754,150.0,222.09059
6755,135.07,220.4957
6756,141.48,218.1306
6757,160.0,216.48239
6758,170.0,213.10565
6759,139.0,211.08365
6760,139.0,212.49515
6761,174.99,217.88417
6762,216.06,221.80286
6763,240.57,224.56935
6764,251.6,225.18344
6765,250.0,224.81883
6766,230.42,223.7088
6767,192.07,222.09547
6768,149.14,201.29907
6769,141.51,196.95851
6770,125.00999999999999,195.5348
6771,125.00999999999999,196.04805
6772,133.5,196.67488
6773,146.16,200.33478
6774,177.19,206.18561
6775,225.57,209.97575
6776,226.8,209.7241
6777,226.29,208.70209
6778,213.94,205.22101
6779,187.84,200.9792
6780,177.27,198.10039
6781,175.01,196.94434
6782,168.0,192.271
6783,151.24,188.5419
6784,154.74,190.23404
6785,192.13,199.30132
6786,228.0,208.59912
6787,240.57,211.60178
6788,241.27,211.59364
6789,233.45,210.96881
6790,210.86,210.26077
6791,177.0,209.13504
6792,176.13,184.27475
6793,175.53,174.18591
6794,172.0,169.50986
6795,170.92,170.29434
6796,170.92,176.41962
6797,170.92,185.6243
6798,182.89999999999998,193.81406
6799,197.85,196.49751
6800,198.05,196.3584
6801,203.01,196.11218
6802,190.05,193.99011
6803,175.73,185.9598
6804,175.63,179.44263
6805,175.53,177.94048
6806,170.92,174.98228
6807,154.0,175.15875
6808,149.36,180.11783
6809,170.92,190.93675
6810,196.8,196.09813
6811,217.6,196.91206
6812,226.74,196.85818
6813,216.82,196.4072
6814,208.6,195.58475
6815,176.13,193.31372
6816,168.74,177.5401
6817,152.01,167.10812
6818,140.07,163.77313
6819,132.43,166.42865
6820,135.0,172.35956
6821,151.45,184.55273
6822,173.01,191.43573
6823,216.2,193.6164
6824,218.57,193.71721
6825,216.73,193.29489
6826,185.82,191.89426
6827,169.68,188.39952
6828,172.92,181.27557
6829,168.74,174.90518
6830,165.42,169.61192
6831,167.6,168.87543
6832,189.9,173.83342
6833,200.0,185.88332
6834,219.01,192.63066
6835,240.0,193.83817
6836,238.69,193.70186
6837,228.3,193.21848
6838,214.7,192.42218
6839,192.67,190.36835
6840,206.68,182.801
6841,202.04,167.38947
6842,196.56,157.53601
6843,199.8,151.91602
6844,202.04,153.20999
6845,203.0,163.44315
6846,228.0,183.3417
6847,242.49,195.55579
6848,260.0,196.47757
6849,245.0,194.6265
6850,222.55,187.39679
6851,212.35,172.39116
6852,205.74,161.56699
6853,198.89,154.95375
6854,182.47000000000003,148.87186
6855,175.25,145.0787
6856,175.35,149.51927
6857,202.04,164.82245
6858,223.61,187.81006
6859,243.87,197.27524
6860,248.0,197.51083
6861,243.34,195.93959
6862,233.49,193.85596
6863,222.56,187.9655
6864,237.51,219.61159
6865,225.0,215.66853
6866,215.66,210.97949
6867,212.28,207.54984
6868,211.72,206.55504
6869,219.56,210.9623
6870,237.45,218.51706
6871,250.23,222.9453
6872,265.0,223.18884
6873,260.0,221.78549
6874,246.59,216.25734
6875,237.0,207.69525
6876,216.73,197.20369
6877,211.72,191.63684
6878,209.43,184.8677
6879,201.06,185.92456
6880,209.73,191.59552
6881,224.52,209.12201
6882,244.12,222.78319
6883,255.0,224.5954
6884,251.31,224.53992
6885,248.81,223.72821
6886,244.34,222.08218
6887,228.84,218.13734
6888,241.9,250.4353
6889,234.17,247.49997
6890,225.81,244.08301
6891,220.0,241.28485
6892,217.92,240.54726
6893,217.92,240.94302
6894,225.31,244.31389
6895,232.45,248.51125
6896,234.89,249.89478
6897,242.45,247.82973
6898,228.87,242.60085
6899,217.76,237.00119
6900,214.49,229.10945
6901,216.25,220.73618
6902,210.94,211.29683
6903,200.0,204.69878
6904,192.07,209.34409
6905,202.52,228.9864
6906,235.09,251.45782
6907,253.06,254.8327
6908,264.54,255.18193
6909,258.29,254.694
6910,234.89,253.83188
6911,224.71,250.81921
6912,216.2,234.464
6913,208.81,225.4165
6914,198.41,216.54393
6915,192.03,206.57254
6916,190.05,202.80148
6917,189.39,204.34361
6918,186.27,209.32304
6919,198.61,224.49261
6920,198.41,232.05724
6921,203.56,228.95468
6922,198.71,221.88838
6923,198.41,212.76544
6924,198.41,206.92844
6925,198.41,201.61345
6926,197.24,194.67319
6927,184.71,190.27751
6928,183.84,191.9418
6929,191.91,196.78871
6930,216.0,214.88768
6931,250.0,241.26556
6932,270.0,246.55818
6933,264.54,246.2893
6934,252.88,242.42722
6935,244.21,234.4547
6936,230.0,214.66559
6937,216.6,200.9326
6938,208.93,193.88757
6939,205.62,192.79338
6940,204.46,197.32082
6941,207.93,209.07545
6942,216.6,227.98306
6943,256.07,243.53114
6944,262.62,245.53569
6945,250.5,245.56926
6946,228.7,243.32689
6947,212.46,232.98495
6948,197.79,218.55627
6949,193.73,207.6596
6950,197.65,196.8896
6951,195.0,193.1754
6952,208.0,198.81851
6953,229.97,221.5816
6954,252.97,242.48515
6955,262.12,245.937
6956,280.0,246.25655
6957,265.0,246.0486
6958,252.37,245.38844
6959,223.72,241.36702
6960,228.35,244.27184
6961,208.01,230.37714
6962,189.07,217.89136
6963,183.84,208.56049
6964,182.59,206.80972
6965,183.27,212.8024
6966,195.99,228.14099
6967,239.99,251.3469
6968,254.91,253.8031
6969,250.62,252.86696
6970,214.69,245.4924
6971,199.42,228.84215
6972,199.64,214.7884
6973,188.69,207.65985
6974,182.0,201.8236
6975,171.6,202.51233
6976,172.09,213.46265
6977,183.27,241.52657
6978,209.19,253.19174
6979,235.28,254.68709
6980,256.33,254.7844
6981,250.62,254.52539
6982,208.04,253.84117
6983,183.84,249.52333
6984,183.28000000000003,204.33482
6985,179.89999999999998,194.52673
6986,179.7,185.94278
6987,180.0,181.3807
6988,180.3,182.15982
6989,183.27,187.31581
6990,200.78,206.44897
6991,250.5,233.16264
6992,261.53,234.67427
6993,255.4,229.19366
6994,228.34,217.5416
6995,198.66,202.65805
6996,185.91999999999996,193.17693
6997,179.7,189.87186
6998,164.75,185.81094
6999,144.98,186.92326
7000,144.98,195.42027
7001,165.0,216.97859
7002,183.84,236.34776
7003,228.31,239.01334
7004,257.29,239.12193
7005,255.0,238.44061
7006,228.37,236.27266
7007,213.79,227.87033
7008,205.9,196.024
7009,199.24,178.64023
7010,198.22,171.2453
7011,192.07,169.36816
7012,192.07,173.16725
7013,197.83,180.05966
7014,212.83,198.55687
7015,234.91,224.44788
7016,241.48,227.38792
7017,243.13,221.77113
7018,217.46,208.732
7019,190.05,192.9735
7020,187.9,179.90376
7021,183.27,173.06721
7022,181.84,168.13025
7023,180.58999999999997,167.65189
7024,180.58999999999997,171.27365
7025,197.26,183.38019
7026,214.89,209.0174
7027,245.45,227.8883
7028,250.0,230.36719
7029,234.91,229.33809
7030,209.45,224.67238
7031,198.85,215.52817
7032,206.7,219.05412
7033,184.74,211.45238
7034,177.0,197.44911
7035,173.27,192.62239
7036,173.27,195.07343
7037,180.3,201.86572
7038,200.0,212.34027
7039,234.84,234.33728
7040,255.5,237.12238
7041,247.88,234.90028
7042,220.0,224.24033
7043,199.54,211.67503
7044,195.75,196.6486
7045,188.69,185.08322
7046,175.92,177.4841
7047,173.27,177.31683
7048,175.1,184.3027
7049,175.92,195.40076
7050,207.28,223.78593
7051,230.22,237.75055
7052,247.88,238.72737
7053,234.0,237.80818
7054,218.11,234.09631
7055,209.89,224.88516
7056,207.74,204.41602
7057,195.0,188.524
7058,192.07,177.8136
7059,185.38,172.16835
7060,190.7,171.07375
7061,185.4,172.95114
7062,200.01,178.23288
7063,220.81,198.32732
7064,230.0,208.65262
7065,237.58,197.94435
7066,221.75,187.9485
7067,201.33,181.07541
7068,193.25,176.87
7069,190.7,173.26303
7070,188.51,169.07501
7071,179.21000000000004,167.21051
7072,180.35,168.44948
7073,204.38,172.38356
7074,238.22,187.28311
7075,256.47,218.93779
7076,256.95,231.79504
7077,255.0,231.83533
7078,238.29,223.47563
7079,220.0,210.64986
7080,241.41,221.37216
7081,221.75,204.38431
7082,216.7,193.79152
7083,202.4,188.9624
7084,202.0,190.05951
7085,201.26,193.12802
7086,200.0,207.10603
7087,217.01,242.95168
7088,221.75,251.79016
7089,216.7,251.38635
7090,194.83,239.66267
7091,180.3,219.56589
7092,190.0,204.3283
7093,193.6,194.39088
7094,193.0,188.66844
7095,176.71,187.849
7096,174.93,190.64813
7097,188.51,195.70618
7098,216.7,221.91245
7099,242.15,248.0362
7100,271.8,252.99857
7101,270.0,252.98138
7102,250.0,249.38792
7103,235.43,237.24634
7104,230.45,225.40672
7105,229.45,210.6859
7106,214.19,198.24246
7107,213.45,192.87051
7108,213.45,193.89523
7109,213.8,200.29694
7110,212.05,224.80914
7111,242.05,252.4118
7112,247.92,255.15645
7113,244.4,253.30101
7114,232.68,237.8187
7115,222.96,215.87506
7116,215.0,203.56212
7117,203.18,196.8228
7118,207.3,192.5327
7119,200.91,191.79309
7120,216.97,195.01736
7121,229.45,207.87741
7122,239.77,239.6053
7123,262.0,254.72946
7124,252.46,256.03375
7125,239.71,255.37329
7126,219.63,251.25851
7127,205.47,238.75124
7128,218.2,232.32927
7129,193.29,221.2138
7130,182.1,209.30983
7131,182.3,201.03796
7132,181.27,199.62662
7133,182.1,202.89024
7134,214.5,215.86678
7135,235.71,247.22217
7136,250.0,252.27037
7137,241.31,246.29495
7138,229.45,231.28595
7139,198.22,218.27391
7140,206.42,209.20476
7141,200.6,203.37723
7142,182.3,198.82794
7143,181.26,197.37766
7144,190.2,199.92337
7145,223.47,208.99895
7146,241.86,235.94888
7147,266.11,252.55809
7148,270.0,254.2275
7149,256.95,253.19185
7150,235.0,245.14864
7151,217.39,232.3638
7152,240.3,208.69273
7153,234.58,201.72229
7154,222.65,197.09846
7155,220.0,195.91966
7156,220.0,197.15402
7157,220.0,206.00764
7158,223.93,225.23088
7159,251.02,242.13565
7160,256.92,244.64803
7161,253.66,242.65948
7162,235.27,231.91188
7163,223.01,221.57338
7164,219.7,210.07162
7165,197.67,202.03325
7166,183.72999999999996,195.80774
7167,180.10000000000002,195.13402
7168,182.24,198.46622
7169,207.56,211.84352
7170,235.27,235.68048
7171,263.29,244.71744
7172,260.0,245.02881
7173,251.39,243.57915
7174,231.23,235.86082
7175,214.15,228.62532
7176,221.29,226.48763
7177,195.84,216.36592
7178,183.72999999999996,206.46315
7179,182.46,200.61664
7180,174.4,199.62798
7181,182.46,203.42044
7182,205.01,215.46136
7183,237.3,243.86186
7184,252.33,250.05548
7185,241.4,249.03218
7186,222.82,238.32414
7187,208.34,227.58478
7188,196.89,216.55756
7189,185.26,207.02115
7190,174.99,198.62881
7191,169.0,197.10231
7192,173.05,199.74083
7193,198.93,211.1307
7194,220.69,239.28926
7195,242.76,250.3339
7196,250.0,250.90909
7197,233.59,249.62738
7198,190.05,241.98544
7199,178.49,232.8257
7200,144.05,199.71317
7201,130.0,191.89511
7202,127.05,184.47513
7203,144.05,180.13235
7204,145.2,178.8543
7205,145.4,180.92522
7206,159.98,187.16562
7207,192.52,218.64632
7208,209.13,233.76918
7209,211.13,232.90628
7210,205.62,216.0349
7211,194.89,203.173
7212,190.37,190.57936
7213,185.25,182.35223
7214,178.0,176.95499
7215,161.32,175.87012
7216,170.01,177.15811
7217,189.37,184.40866
7218,205.62,214.27936
7219,216.53,235.28555
7220,209.89,237.93643
7221,187.88,236.62173
7222,160.0,224.90054
7223,156.59,213.64561
7224,100.0,171.71843
7225,90.11,164.52121
7226,75.47,160.13977
7227,63.97,158.22589
7228,58.79,157.63959
7229,61.05,159.64836
7230,77.36,165.3309
7231,92.06,198.06242
7232,117.65,206.77477
7233,149.89,191.69032
7234,155.21,177.99352
7235,148.29,168.89964
7236,144.99,162.86781
7237,129.89,159.3324
7238,120.0,156.38469
7239,105.76,154.69406
7240,133.46,155.49454
7241,155.86,161.45697
7242,167.92,195.49553
7243,186.21,213.15202
7244,192.07,214.71045
7245,178.51,205.822
7246,151.45,189.72774
7247,132.66,177.8049
7248,134.48,136.71062
7249,88.18,132.8042
7250,74.78,130.72397
7251,57.11,128.89084
7252,57.81,127.5572
7253,52.94,127.4321
7254,53.65,129.38635
7255,56.0,143.21361
7256,52.79,149.51642
7257,71.71,144.02945
7258,64.99,135.78986
7259,64.91,130.49026
7260,61.66,128.06905
7261,56.12,126.680115
7262,56.15,124.87297
7263,55.0,124.009995
7264,64.31,124.717476
7265,81.7,127.281815
7266,91.95,144.36865
7267,100.04,169.14117
7268,148.0,184.63646
7269,130.5,184.44977
7270,117.84,163.07153
7271,112.9,148.95203
7272,78.43,63.55092
7273,55.06,63.848972
7274,43.92,64.04192
7275,22.049999999999997,64.04637
7276,15.0,63.695465
7277,41.09,63.557903
7278,58.29,63.917297
7279,77.54,64.02198
7280,88.81,65.715546
7281,85.42,68.13091
7282,83.2,67.97104
7283,78.31,65.694435
7284,78.98,63.48737
7285,70.62,62.066875
7286,60.34,60.611088
7287,72.0,59.697445
7288,85.0,59.76458
7289,134.89,63.935005
7290,183.0,85.43778
7291,179.89999999999998,117.474174
7292,163.08,136.87546
7293,151.51,141.91824
7294,147.37,125.45235
7295,134.9,108.54886
7296,111.11,114.864746
7297,98.8,108.54392
7298,95.06,102.03121
7299,94.13,95.96686
7300,95.06,91.42937
7301,98.2,95.2296
7302,136.45,112.40052
7303,174.52,137.18118
7304,176.02999999999997,154.51588
7305,171.79,155.58467
7306,161.91,144.60022
7307,133.01,129.741
7308,121.11,123.21502
7309,111.11,120.40581
7310,108.96,115.40761
7311,131.16,113.17402
7312,161.27,120.72112
7313,171.01,133.70006
7314,180.52999999999997,150.24072
7315,200.0,160.1348
7316,223.55,161.77988
7317,201.0,156.15247
7318,179.99,141.53088
7319,167.0,127.582085
7320,146.68,121.76712
7321,143.08,116.11903
7322,140.25,113.37724
7323,130.84,112.62312
7324,130.03,114.47246
7325,138.7,130.46547
7326,161.83,147.4528
7327,188.53000000000003,164.9503
7328,190.05,166.79158
7329,180.52999999999997,156.77786
7330,166.91,139.25076
7331,145.0,127.09642
7332,135.0,120.74443
7333,119.9,116.8445
7334,118.0,109.7269
7335,119.4,107.35778
7336,119.9,130.0397
7337,159.51,149.69467
7338,180.35,162.25446
7339,191.02999999999997,168.99506
7340,202.9,168.51135
7341,183.63,158.4944
7342,165.92,143.00032
7343,145.07,128.64197
7344,165.39,145.30637
7345,152.51,131.6835
7346,145.87,124.466644
7347,143.06,120.274185
7348,145.38,118.05586
7349,159.61,130.13446
7350,180.52999999999997,158.08493
7351,191.02999999999997,180.63399
7352,192.96,183.2547
7353,189.0,181.19704
7354,180.12,162.28815
7355,173.46,143.33604
7356,168.98,132.69922
7357,162.6,126.550934
7358,154.74,119.52285
7359,154.74,116.38751
7360,173.78,132.49716
7361,189.52,160.83789
7362,199.64,178.88171
7363,193.47,182.73238
7364,184.21,182.53394
7365,179.67,176.56723
7366,175.61,159.78398
7367,170.02,143.1731
7368,163.51,174.78267
7369,160.79,163.04407
7370,156.05,149.89981
7371,146.1,145.77701
7372,141.36,144.64087
7373,159.32,148.99771
7374,180.06,164.14941
7375,191.0,191.97751
7376,190.49,197.79353
7377,186.78999999999996,197.77211
7378,171.59,189.16971
7379,163.0,171.903
7380,155.34,155.1221
7381,147.62,142.73662
7382,141.0,134.49066
7383,138.25,127.699684
7384,167.79,127.86659
7385,187.3,151.78448
7386,195.0,190.15897
7387,201.28,197.48364
7388,203.24,198.22063
7389,198.1,196.47798
7390,189.75,185.31354
7391,180.06,164.97649
7392,184.81,165.62912
7393,173.71,150.53693
7394,171.42,139.99783
7395,160.0,135.54143
7396,144.0,132.80365
7397,136.28,133.05069
7398,146.92,137.22592
7399,162.4,163.47
7400,168.67,180.41577
7401,155.28,166.12865
7402,139.06,148.90347
7403,133.69,135.73392
7404,131.83,126.04413
7405,136.28,116.61271
7406,135.01,103.8414
7407,131.83,89.44501
7408,139.06,88.80795
7409,173.71,126.85187
7410,186.13,176.7551
7411,190.31,192.49878
7412,176.55,195.64264
7413,173.62,192.95592
7414,167.0,177.34918
7415,160.73,159.28177
7416,137.49,150.42767
7417,121.19999999999999,140.30423
7418,107.14,134.99509
7419,78.76,131.6012
7420,58.78,130.40616
7421,75.75,132.92616
7422,86.69,139.56775
7423,87.88,152.04889
7424,118.94,163.85521
7425,126.1,157.62018
7426,126.1,146.25453
7427,128.28,137.9477
7428,129.41,135.19211
7429,123.0,134.76785
7430,119.89,132.78894
7431,121.19999999999999,131.83028
7432,129.41,136.11734
7433,172.97,155.78293
7434,186.0,177.39369
7435,194.8,187.0555
7436,185.51,189.39578
7437,184.84,186.05518
7438,179.83,170.58896
7439,175.98,157.47672
7440,172.86,132.83679
7441,165.68,124.54909
7442,150.1,122.04168
7443,139.41,121.51538
7444,139.36,122.82083
7445,152.55,133.17722
7446,172.3,146.86147
7447,186.76,169.23648
7448,186.0,173.07883
7449,177.9,163.22845
7450,167.17,150.85101
7451,141.06,142.81308
7452,141.06,138.39099
7453,141.06,137.07172
7454,139.88,134.45355
7455,140.28,137.01572
7456,164.88,155.11234
7457,179.63,174.44992
7458,196.14,180.70914
7459,202.0,181.90495
7460,203.71,182.20876
7461,199.62,180.70647
7462,187.13,172.39796
7463,177.6,159.60992
7464,153.01,156.49005
7465,154.53,147.3912
7466,151.01,144.20105
7467,145.36,144.78062
7468,145.5,151.05606
7469,156.79,171.54596
7470,173.99,183.36554
7471,188.7,188.60983
7472,188.8,188.4763
7473,185.0,185.12363
7474,172.07,168.7818
7475,155.01,155.10751
7476,169.46,148.75848
7477,171.46,147.57344
7478,175.52,146.62067
7479,184.98,155.668
7480,186.66999999999996,175.8197
7481,196.84,185.21338
7482,213.03,188.22968
7483,220.01,188.95053
7484,218.4,189.10641
7485,197.52,186.41364
7486,191.0,178.74521
7487,188.19,165.18066
7488,187.01,167.23172
7489,180.91000000000003,158.50601
7490,179.5,154.83633
7491,171.81,153.37532
7492,173.25,156.28387
7493,182.6,174.96338
7494,204.14,190.04155
7495,214.01,198.467
7496,217.17,198.87062
7497,208.8,197.00386
7498,196.66,185.64816
7499,193.61,171.86359
7500,194.34,162.98048
7501,194.65,158.35205
7502,192.8,154.03891
7503,192.43,156.42249
7504,195.64,174.49188
7505,210.0,193.23943
7506,223.0,198.20894
7507,230.0,199.2505
7508,230.01,199.4068
7509,221.41,198.41437
7510,202.0,194.38446
7511,186.97000000000003,182.42722
7512,168.03,199.02106
7513,161.36,187.62924
7514,160.0,178.01425
7515,152.5,173.78793
7516,155.0,177.03099
7517,160.09,187.27423
7518,170.96,204.87477
7519,196.66,218.70575
7520,200.3,220.08058
7521,192.54,219.18874
7522,180.0,209.18579
7523,176.32,194.52777
7524,176.26,185.21204
7525,176.97,179.9882
7526,173.57,179.67838
7527,174.6,185.12228
7528,188.99,199.88307
7529,202.9,215.4766
7530,234.0,219.71193
7531,232.09,220.27055
7532,218.0,220.38629
7533,201.0,219.68605
7534,180.01,216.68587
7535,164.79,205.73273
7536,184.19,172.5829
7537,178.69,162.34448
7538,172.44,155.74738
7539,163.18,153.53117
7540,159.87,154.4338
7541,165.5,158.2499
7542,185.36,167.6708
7543,205.79,198.93709
7544,211.05,206.73984
7545,204.0,198.32095
7546,197.79,181.41891
7547,187.96,169.20935
7548,187.32,162.12564
7549,185.53000000000003,157.28857
7550,184.86,153.3627
7551,181.39,152.66028
7552,185.08999999999997,164.7113
7553,190.0,194.0373
7554,206.0,210.86714
7555,205.0,212.48466
7556,185.68,212.18336
7557,179.64,209.48642
7558,169.12,194.43466
7559,165.0,180.76686
7560,190.0,175.90599
7561,184.73,168.4906
7562,173.46,161.5037
7563,151.82,156.99403
7564,151.82,155.87874
7565,151.82,158.38281
7566,151.82,164.48282
7567,173.79,185.86395
7568,173.99,189.53122
7569,173.49,176.31165
7570,173.89,167.55682
7571,177.46999999999997,161.94812
7572,177.5,160.77936
7573,176.52,160.0566
7574,176.52,157.504
7575,176.52,158.50037
7576,180.6,175.09732
7577,210.0,201.21812
7578,220.0,209.0046
7579,214.0,207.38382
7580,202.0,203.31311
7581,200.62,193.43977
7582,188.52,181.55002
7583,180.5,171.35367
7584,184.73,176.558
7585,170.03,169.8599
7586,167.24,165.06284
7587,155.81,160.86606
7588,146.88,159.6206
7589,145.0,160.9126
7590,155.41,162.7117
7591,164.93,165.50687
7592,160.54,167.04805
7593,170.07,166.6116
7594,177.2,166.56819
7595,169.01,165.1303
7596,180.0,165.55893
7597,170.02,166.02356
7598,158.0,162.6771
7599,155.41,161.74408
7600,157.7,171.66153
7601,197.94,196.18497
7602,204.47,209.84677
7603,206.21,214.17308
7604,200.0,213.61256
7605,196.0,208.1977
7606,184.73,194.35974
7607,162.0,186.1507
7608,165.85,172.03903
7609,158.9,167.77155
7610,155.81,165.76424
7611,151.35,165.12694
7612,149.64,166.81302
7613,163.92,178.06879
7614,191.12,195.84483
7615,212.3,209.64568
7616,214.87,209.65761
7617,196.0,201.65503
7618,179.83999999999997,187.91483
7619,150.0,181.41983
7620,145.64,181.1127
7621,146.13,181.63239
7622,147.0,180.8981
7623,155.01,185.73376
7624,171.49,198.25336
7625,200.0,207.94337
7626,220.0,210.0395
7627,230.3,210.16177
7628,235.0,209.29211
7629,217.79,205.1228
7630,195.48,192.12085
7631,180.31,183.69385
7632,182.52,170.92386
7633,167.37,166.76877
7634,162.84,164.56967
7635,160.25,161.73468
7636,161.13,160.59161
7637,176.1,163.07387
7638,193.33,183.39047
7639,199.71,202.44922
7640,205.0,202.9714
7641,203.77,194.01758
7642,193.22,180.435
7643,180.3,173.38425
7644,186.54,173.08679
7645,189.81,171.23888
7646,175.0,169.23332
7647,180.0,170.84889
7648,192.65,184.82542
7649,209.8,201.10051
7650,236.08,204.1011
7651,250.0,204.4516
7652,250.0,204.33095
7653,220.38,200.14668
7654,196.62,185.78253
7655,189.0,174.80942
7656,194.01,182.16699
7657,185.68,178.62979
7658,180.0,176.91187
7659,164.52,174.43011
7660,163.22,172.9372
7661,166.73,179.08687
7662,188.73,200.86101
7663,226.53,214.37521
7664,232.9,215.17464
7665,212.08,214.39095
7666,183.23,203.5033
7667,165.17,190.41847
7668,165.07,182.61978
7669,165.17,180.73112
7670,163.41,179.25595
7671,165.17,186.12546
7672,184.0,201.69176
7673,208.51,212.88516
7674,240.08,215.29526
7675,249.9,215.27327
7676,235.0,215.01143
7677,220.0,213.00952
7678,215.0,203.49657
7679,202.08,191.43497
7680,221.44,192.73045
7681,215.16,181.4542
7682,205.0,173.89905
7683,190.0,166.65283
7684,177.63,163.9731
7685,200.0,166.4638
7686,198.18,189.96207
7687,230.77,219.13838
7688,240.9,223.23343
7689,230.0,220.57002
7690,210.0,200.79955
7691,200.33,188.55652
7692,215.16,183.32947
7693,219.83,181.11334
7694,222.26,177.06104
7695,232.92,177.76166
7696,242.51,197.68309
7697,258.0,215.23898
7698,276.63,223.51949
7699,275.08,224.5502
7700,264.44,224.4176
7701,250.0,222.82806
7702,240.22,214.98476
7703,230.16,198.84216
7704,220.05,216.10999
7705,215.57,207.15335
7706,213.26,201.52705
7707,198.0,196.50467
7708,199.67,192.82452
7709,214.33,194.7881
7710,225.39,220.91849
7711,235.75,244.84628
7712,242.03,246.82492
7713,232.38,246.36638
7714,225.38,237.15178
7715,222.44,223.25592
7716,225.38,211.38533
7717,225.38,203.85059
7718,225.18,198.81511
7719,225.79,198.02742
7720,231.75,219.50087
7721,243.75,242.16353
7722,265.16,246.91849
7723,266.08,246.9852
7724,256.16,246.55423
7725,231.04,244.82231
7726,226.5,238.81854
7727,225.79,226.23552
7728,202.8,234.34912
7729,199.0,225.11684
7730,199.0,215.39165
7731,191.65,207.44186
7732,188.0,201.07916
7733,189.81,196.52832
7734,194.75,197.85535
7735,199.0,220.14207
7736,199.0,231.56049
7737,213.74,222.3926
7738,220.68,215.58887
7739,217.9,209.27066
7740,224.6,206.44289
7741,214.72,205.22589
7742,210.8,202.89182
7743,218.59,204.27621
7744,230.0,226.22575
7745,230.0,251.28523
7746,250.0,257.55948
7747,255.82,256.66644
7748,260.0,254.26698
7749,249.19,247.85301
7750,240.01,237.41911
7751,244.0,229.09981
7752,269.66,216.59117
7753,250.01,206.22882
7754,239.32,196.86705
7755,233.73,187.22633
7756,230.13,182.16873
7757,228.34,181.74864
7758,218.59,183.78394
7759,213.73,190.4523
7760,212.07,196.31357
7761,223.77,202.3527
7762,224.13,202.62224
7763,221.63,199.2259
7764,222.37,197.0229
7765,213.73,194.72142
7766,207.92,191.22513
7767,207.79,188.40137
7768,220.0,195.54128
7769,240.0,212.13812
7770,253.24,233.63918
7771,257.63,242.32047
7772,245.51,246.59865
7773,239.32,245.89294
7774,224.44,228.28041
7775,213.73,216.9884
7776,229.01,227.4265
7777,218.01,223.26843
7778,199.0,217.40054
7779,198.6,211.98216
7780,194.51,212.19037
7781,202.7,216.22322
7782,240.0,222.0232
7783,250.0,234.36292
7784,256.67,245.78336
7785,254.0,245.3063
7786,248.01,237.06508
7787,245.51,231.50105
7788,247.6,230.08594
7789,243.44,228.81659
7790,240.01,228.37369
7791,240.01,232.4079
7792,240.11,246.13843
7793,247.7,258.2209
7794,259.37,264.8949
7795,264.22,265.69153
7796,264.7,264.8338
7797,240.72,262.49005
7798,228.85,255.92375
7799,223.42,241.38725
7800,215.0,229.14093
7801,203.98,223.35352
7802,199.0,219.5065
7803,193.06,215.96725
7804,190.83,217.33093
7805,199.8,221.84135
7806,213.01,233.31375
7807,224.82,255.27034
7808,226.0,260.346
7809,225.35,254.28957
7810,221.21,236.575
7811,218.01,230.55374
7812,217.42,230.38791
7813,217.42,229.78014
7814,217.22,230.27997
7815,221.0,234.08319
7816,225.81,245.07898
7817,238.18,257.7514
7818,262.0,261.7409
7819,269.3,261.82187
7820,277.77,261.29108
7821,265.14,258.0838
7822,239.05,242.77423
7823,233.42,233.91711
7824,230.06,211.37859
7825,215.0,208.37784
7826,204.45,205.57826
7827,194.34,202.39372
7828,194.01,202.97408
7829,213.14,210.1813
7830,236.48,225.70941
7831,259.33,242.96675
7832,265.0,245.20976
7833,257.8,242.1387
7834,239.45,224.9536
