Fecha,Pred,Real,MAE,MAPE
2021-04-02 03:00:00,49.74397077026051,54.86,5.116029229739489,9.325609241231296
2021-04-02 04:00:00,49.07832606862731,53.2,4.1216739313726904,7.74750738979829
2021-04-02 05:00:00,50.4215025275045,52.7,2.278497472495502,4.323524615740991
2021-04-02 06:00:00,52.247365880344354,53.52,1.272634119655649,2.3778664418080138
2021-04-02 07:00:00,56.98458977296505,60.24,3.2554102270349503,5.404067441957089
2021-04-02 08:00:00,58.226419430875644,60.67,2.4435805691243573,4.027658759064376
2021-04-02 09:00:00,59.246557315133195,56.25,2.9965573151331952,5.327213004681236
2021-04-02 10:00:00,56.158896848706846,52.97,3.1888968487068468,6.020194164068051
2021-04-02 11:00:00,51.414436694320806,51.52,0.10556330567919758,0.20489772065061643
2021-04-02 12:00:00,51.22404452475578,46.51,4.714044524755785,10.135550472491476
2021-04-02 13:00:00,49.19377207492548,45.1,4.093772074925475,9.077099944402384
2021-04-02 14:00:00,44.82212628737154,41.1,3.7221262873715375,9.056268339103497
2021-04-02 15:00:00,40.271871970626115,38.87,1.401871970626118,3.606565399089576
2021-04-02 16:00:00,39.512162489703044,36.35,3.162162489703043,8.699209050077146
2021-04-02 17:00:00,44.98730726949966,35.0,9.98730726949966,28.535163627141884
2021-04-02 18:00:00,49.42437498586302,42.0,7.424374985863018,17.67708329967385
2021-04-02 19:00:00,57.600791142645114,49.72,7.880791142645116,15.850344212882373
2021-04-02 20:00:00,61.39802626903898,57.04,4.35802626903898,7.6402985081328545
2021-04-02 21:00:00,62.53440300516738,59.4,3.1344030051673784,5.276772735972018
2021-04-02 22:00:00,58.90885387023853,55.79,3.1188538702385316,5.5903457075435234
2021-04-02 23:00:00,54.79870690220377,48.49,6.308706902203767,13.010325638696157
2021-04-03 00:00:00,47.0059835134124,45.1,1.9059835134124015,4.226127524196012
2021-04-03 01:00:00,42.541636755940516,38.61,3.9316367559405165,10.182949380835318
2021-04-03 02:00:00,39.05672373157672,38.38,0.6767237315767147,1.7632197279226542
2021-04-03 03:00:00,37.64423189393723,37.23,0.4142318939372345,1.1126293148999047
2021-04-03 04:00:00,36.19197862221249,37.1,0.908021377787513,2.447496975168499
2021-04-03 05:00:00,35.92833589929876,37.68,1.751664100701241,4.648790076171022
2021-04-03 06:00:00,36.6458593948614,40.1,3.4541406051386048,8.61381697042046
2021-04-03 07:00:00,38.45529873681032,42.01,3.5547012631896777,8.461559779075642
2021-04-03 08:00:00,37.69645562348259,45.88,8.18354437651741,17.83684476137186
2021-04-03 09:00:00,37.170642017496114,47.14,9.969357982503887,21.14840471468792
2021-04-03 10:00:00,34.41121961276055,41.08,6.668780387239451,16.23364261742807
2021-04-03 11:00:00,31.879828008812993,37.15,5.270171991187006,14.186196476950219
2021-04-03 12:00:00,28.90862890567427,33.89,4.9813710943257306,14.69864589650555
2021-04-03 13:00:00,27.497508756095883,23.7,3.7975087560958833,16.023243696607103
2021-04-03 14:00:00,24.790186906978683,16.79,8.000186906978684,47.64852237628758
2021-04-03 15:00:00,23.046683897178152,9.17,13.876683897178152,151.32697815897657
2021-04-03 16:00:00,21.948261444080416,3.0,18.948261444080416,631.6087148026805
2021-04-03 17:00:00,22.777262180617264,7.93,14.847262180617264,187.22903128142832
2021-04-03 18:00:00,28.353667203068913,22.69,5.663667203068911,24.961071851339405
2021-04-03 19:00:00,36.11064079058353,38.48,2.3693592094164657,6.157378402849443
2021-04-03 20:00:00,40.94626584057738,47.97,7.023734159422617,14.641930705488049
2021-04-03 21:00:00,43.31213878914932,53.2,9.88786121085068,18.58620528355391
2021-04-03 22:00:00,39.88924614654899,51.48,11.590753853451005,22.515061875390455
2021-04-03 23:00:00,35.17357381651994,48.44,13.266426183480057,27.38733729042126
2021-04-04 00:00:00,30.25483909131011,35.95,5.695160908689893,15.84189404364365
2021-04-04 01:00:00,24.356585619367777,32.05,7.69341438063222,24.004413044094292
2021-04-04 02:00:00,23.27787203941248,31.52,8.24212796058752,26.148883123691373
2021-04-04 03:00:00,23.214022861356604,31.52,8.305977138643396,26.35145031295494
2021-04-04 04:00:00,23.642145738700957,31.3,7.657854261299043,24.465988055268507
2021-04-04 05:00:00,24.91765696559042,31.85,6.93234303440958,21.765598224205903
2021-04-04 06:00:00,27.523224288382742,35.71,8.186775711617258,22.92572307929784
2021-04-04 07:00:00,29.8280637845027,32.0,2.1719362154973005,6.787300673429064
2021-04-04 08:00:00,33.23292398233844,35.0,1.7670760176615588,5.048788621890168
2021-04-04 09:00:00,32.591107950747485,35.0,2.4088920492525148,6.882548712150043
2021-04-04 10:00:00,29.073634841514078,24.61,4.463634841514079,18.137484118301824
2021-04-04 11:00:00,26.952716495641774,20.1,6.852716495641772,34.09311689374015
2021-04-04 12:00:00,26.326099733237562,20.0,6.326099733237562,31.630498666187812
2021-04-04 13:00:00,26.252293556886983,8.0,18.252293556886983,228.15366946108728
2021-04-04 14:00:00,24.829761872568977,4.1,20.72976187256898,505.60394811143857
2021-04-04 15:00:00,20.746561807224552,0.9,19.846561807224553,2205.1735341360613
2021-04-04 16:00:00,18.83734585408684,1.01,17.82734585408684,1765.0837479293903
2021-04-04 17:00:00,21.036673291080447,7.18,13.856673291080448,192.98987870585583
2021-04-04 18:00:00,26.80267621454662,31.01,4.207323785453383,13.567635554509458
2021-04-04 19:00:00,37.05718579470392,39.87,2.8128142052960783,7.054964146717027
2021-04-04 20:00:00,47.09644035640331,47.45,0.35355964359668945,0.7451204290762686
2021-04-04 21:00:00,51.08475901325134,46.5,4.584759013251343,9.85969680269106
