,Predicciones,Reales
2021-04-28 00:00:00,78.62613333333336,76.75
2021-04-28 01:00:00,77.25506666666668,73.96
2021-04-28 02:00:00,75.42753333333336,73.25
2021-04-28 03:00:00,75.26146666666669,72.5
2021-04-28 04:00:00,75.08873333333332,68.49
2021-04-28 05:00:00,74.77553333333334,69.75
2021-04-28 06:00:00,78.77199999999996,73.99
2021-04-28 07:00:00,82.66306666666668,81.48
2021-04-28 08:00:00,86.03253333333333,85.57
2021-04-28 09:00:00,84.06540000000005,84.0
2021-04-28 10:00:00,81.49246666666672,79.65
2021-04-28 11:00:00,79.75266666666668,78.95
2021-04-28 12:00:00,78.02973333333338,76.75
2021-04-28 13:00:00,76.60826666666668,76.71
2021-04-28 14:00:00,74.58680000000004,70.0
2021-04-28 15:00:00,66.72466666666668,62.57
2021-04-28 16:00:00,66.7892,59.18
2021-04-28 17:00:00,67.74306666666668,65.71
2021-04-28 18:00:00,74.86840000000004,71.4
2021-04-28 19:00:00,78.44779999999997,77.99
2021-04-28 20:00:00,81.0858000000001,78.0
2021-04-28 21:00:00,84.85419999999999,81.01
2021-04-28 22:00:00,80.4983333333334,76.75
2021-04-28 23:00:00,78.55379999999994,71.29
2021-04-29 00:00:00,75.13943333333332,76.75
2021-04-29 01:00:00,72.48643333333332,70.68
2021-04-29 02:00:00,71.2752,66.75
2021-04-29 03:00:00,70.41673333333333,66.36
2021-04-29 04:00:00,68.8624666666666,65.0
2021-04-29 05:00:00,70.40573333333333,65.16
2021-04-29 06:00:00,75.23906666666662,71.77
2021-04-29 07:00:00,80.85779999999998,79.9
2021-04-29 08:00:00,82.9719333333333,85.08
2021-04-29 09:00:00,81.25739999999999,84.5
2021-04-29 10:00:00,78.27180000000001,80.0
2021-04-29 11:00:00,76.93379999999992,78.4
2021-04-29 12:00:00,74.6246666666666,77.16
2021-04-29 13:00:00,73.94106666666659,77.02
2021-04-29 14:00:00,66.5682,73.35
2021-04-29 15:00:00,61.48853333333335,66.75
2021-04-29 16:00:00,58.07806666666667,65.0
2021-04-29 17:00:00,63.72553333333336,68.34
2021-04-29 18:00:00,70.90046666666666,69.0
2021-04-29 19:00:00,76.73573333333327,76.65
2021-04-29 20:00:00,79.91240000000002,82.47
2021-04-29 21:00:00,84.61280000000004,86.7
2021-04-29 22:00:00,79.39846666666666,82.5
2021-04-29 23:00:00,77.05493333333335,76.75
2021-04-30 00:00:00,76.7942,84.75
2021-04-30 01:00:00,75.16006666666671,82.62
2021-04-30 02:00:00,72.1373333333333,80.5
2021-04-30 03:00:00,70.73173333333328,80.5
2021-04-30 04:00:00,70.23033333333329,80.0
2021-04-30 05:00:00,71.53739999999998,80.63
2021-04-30 06:00:00,77.5404,84.02
2021-04-30 07:00:00,81.37136666666666,84.51
2021-04-30 08:00:00,85.48403333333329,90.0
2021-04-30 09:00:00,83.62116666666664,87.22
2021-04-30 10:00:00,79.38586666666664,80.63
2021-04-30 11:00:00,76.02123333333333,77.95
2021-04-30 12:00:00,74.70110000000001,82.06
2021-04-30 13:00:00,74.6773,77.75
2021-04-30 14:00:00,70.11583333333336,75.0
2021-04-30 15:00:00,63.13206666666669,73.88
2021-04-30 16:00:00,63.443400000000025,67.5
2021-04-30 17:00:00,64.84520000000003,69.64
2021-04-30 18:00:00,68.01303333333333,75.55
2021-04-30 19:00:00,77.00626666666665,79.06
2021-04-30 20:00:00,79.16146666666668,80.96
2021-04-30 21:00:00,81.47266666666664,83.16
2021-04-30 22:00:00,77.55529999999997,76.11
2021-04-30 23:00:00,73.8805,68.86
